id,type,platform,hurricane,days_from_landfall,source,author,created_date,text
dee_mil_GregDeeOct7_11,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"Milton Midday Update | Tue Oct 8
11am track & advisory is in on Milton. There are more graphics here than words. Feel free to get into the images for some hour-by-hour info. Pay attention to the timestamp in the upper right of each map. 
1.) Milton is a little stronger this morning now that an eyewall replacement cycle has ended & new eyewall has formed. Though the winds are up to 150 mph the latest pressure from the aircraft is 930mb which is a little higher. Milton may be leveling off for a bit. The eye is 3x larger than the one we had yesterday, at 12 nautical miles. 
2.) Milton is slowly being pulled north as it heads east away from the Yucatan & toward the west coast of Florida. Today is your last full day to prepare for the storm. Take advantage of it by securing your property & protecting your family. 
3.) There is little change to the track & the spaghetti models have basically come into agreement with the NHC track. At this point, significant changes to the track are unlikely. Milton will make landfall on the west coast of Florida near Tampa Bay early Thursday morning. 
4.) The timing keeps getting adjusted. NHC now has landfall around 2am Thursday with a position near Davenport at 8am Thursday as still a Cat 2 hurricane. 
5.) The surge forecast hasn't changed & the latest track would point to the highest surges south of the Bay into Manatee & Sarasota county. Here, the surge from Milton may be DOUBLE what it was in Helene or more. Wobbles north or south would change this forecast & a wobble north into southern Pinellas county would push more water into the Bay. Surges over 10 ft. are possible from the south part of the Bay through the entire Manatee & Sarasota County coasts. You should not be in a flood zone during this storm. Please run from the water.  
6.) The NHC is a bit high on the intensity forecast at landfall with a wind speed of 125 mph though honestly not by a ton. I'd say the average model intensity at landfall now is around 115 mph which is still Cat 3. A strong Cat 2 with winds of 110 or 105 mph is possible too. There is little difference between 110 Cat 2 & 115 Cat 3 winds. 
Gusts at landfall & near the eye could exceed 100 mph. Watch the northern & NW part of the eyewall of this one. There may be strong winds in the northern half of the eyewall & this part of the storm could easily track over Pinellas & Hillsborough Counties. 
By far the biggest concern for those not in flood zones is power outages. Trees will be blown over, uprooted or snapped in half. They will fall on homes, cars, fences etc. This is where most of the damage will come from outside of the surge. This area of heavy tree damage will only happen in an area maybe 40-60 mi. wide. Right now the NHC things hurricane winds on landfall will only extend 35 mi from the storm. When it's over Polk County hurricane force winds will only extend 20 miles from the center. You really will have to be right next to the eye to see the strongest winds. Those outside of this area will only see tropical storm wind gusts.      
I would expect that tree damage in some areas will lead to outages that last more than a week. Roads will likely be impassible over a large area on Thursday. Make sure you have enough to live on for 5 days if riding it out at home. 
Charge your batteries, phones, and laptops. Remember some laptops can charge other devices via cables. After the power is out, you may find your home unusually quiet. Be sure to download your favorite playlists in your music app, or maybe some audio books. These can be streamed to a battery-operated Bluetooth speaker with the phone screen off, preserving a bit of battery while cutting into the silence. 
Focus, plan, act. We've done this before, we'll get it done again! The recovery may be slow at first but things can be cleaned up, homes rebuilt & power restored. So many storms have had us going through this drill before that I really do believe that we are ready for the real deal! All those dress rehearsals will make coming out of this one easier. 
Stay strong, Champa Bay!"
dee_mil_GregDeeOct7_12,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"Milton’s intensity is up. Models really coming together on a track today. Here’s the latest in 90 seconds. 
#tampabay #tampa #florida #HurricaneMilton"
dee_mil_GregDeeOct7_13,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"When it comes to surge in Tampa Bay, the exact location matters down to the mile. 
#HurricaneMilton #tampa #florida #tampabay #HurricaneMilton"
dee_mil_GregDeeOct7_14,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"Timing out the wind with Milton for Central Florida. If you’re not in a flood zone your biggest concern is wind. Tree damage & power outages will be widespread. 
#HurricaneMilton #tampabay #florida #tampa"
dee_mil_GregDeeOct7_15,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"Track mostly steady.  Intensity still an issue. Here is the latest on Milton & some tips about how to be a bit more comfortable through the storm. Focus, plan, act. You got this! 
#Milton #HurricaneMilton #Tampa #TampaBay #Orlando #Florida"
dee_mil_GregDeeOct7_16,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"2PM Update: Milton has strengthened to 155mph winds, still forecast to weaken prior to landfall."
dee_mil_GregDeeOct7_17,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,Weather man boards up: It’s happening!
dee_mil_GregDeeOct7_18,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,Whoa!
dee_mil_GregDeeOct7_19,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,Milton's eyewall replacement is done. New eye is 12 nautical miles across. Winds back up to 155 mph.
dee_mil_GregDeeOct7_20,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"That top blue line is where the 11am NHC track was for Milton. Those other lines are the latest models, or ""trackers,"" as the NHC calls them. Is this a new trend?"
dee_mil_GregDeeOct7_21,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"Milton's eyewall replacement cycle had it to a little upside down ""U"" movement in the Gulf. It's moving more east than north. This could have future track implications. Cone shift? #flwx #Milton #HurricaneMilton"
dee_mil_GregDeeOct7_22,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"Was it a wobble? Or is Milton up to some tricks? 
#HurricaneMilton #Milton"
dee_mil_GregDeeOct7_23,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"5pm Milton Update: As expected, because of today's ""wobble"" to the Southeast, the NHC has bumped the track of Milton a bit to the South. Unfortunately, Milton is now a Cat 5 hurricane again with winds of 165 mph. The storm is an extremely dangerous hurricane that will bring catastrophic surge to the West coast of Florida. Of course, this change increases the threat of higher surge to areas from Sarasota Southward. Updates and analysis 24/7."
dee_mil_GregDeeOct7_24,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"Rainfall may be a big issue with Milton in a narrow band north of the eye. Indications are that the northern eyewall may produce HUGE amounts of rain. This could cause some serious flooding. NHC forecast shows a band of 8-12"" totals possible north of the eye with a narrow band of 12-16"" (red). This could be a very serious problem & stretch all across Florida as Milton moves NE"
dee_mil_GregDeeOct7_25,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,Here's the latest on Milton as of Tue Oct 8 at 7pm in a 90-second update.
dee_mil_GregDeeOct7_26,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"MILTON EVENING UPDATE TUE OCT 8 7PM
1.) Milton is back to Cat 5 with pressure that continues to fall in the eye. This has caused winds to increase to 165 mph. 
2.) Track is back to ENE but earlier today, while a new eyewall was forming, Milton took a jog, a wobble, to the east. This has shifted the track east too & thus a landfall a little farther south from the previous track. 
3.) Though this improved the surge prospects for Tampa Bay, potentially lowering the surge, it increase the threat for surge across Manatee & Sarasota Counties. The surge forecast has been increased in these areas to 8-12 ft. The surge forecast has been increased by 1ft for Ft. Myers too. 
4.) Timing with Milton hasn't changed much. A landfall of around 2 AM on Thursday still seems reasonable. Milton is still forecast to be weakening as it approaches the coast but a major hurricane is still likely. If Milton continues to maintain Cat 5 intensity it could still be a Cat 4 as it approaches the coast. Future fluctuations in strength are very important to this forecast. 
5.) Milton will become larger as it approaches the coast & weakens spreading its winds over a larger area. Even though the center is now forecast to move farther south, hurricane force winds are still likely to extend north toward Tampa & the I-4 corridor along with Pinellas County. These winds would then move ENE south of I-4 impacting Polk, Manatee, Sarasota, Hardee, DeSoto & Highlands counties.
There's still a lot to be determined with Milton but the track continues to narrow as the storm gets closer. The NHC will have another track update at 11pm tonight & one at 5am tomorrow. You'll see the 11pm post here. I won't do a long update here as I work at 3 am but expect another long update after the 5 am track is released tomorrow. 
Focus, plan, act. Have a good night."
dee_mil_GregDeeOct7_27,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"Milton has made some interesting moves today. There's been a small track change that may mean a big change for some. Here's the latest in a Tuesday evening, Oct 8, video discussion."
dee_mil_GregDeeOct7_28,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,Was just about to fall asleep when…. Anyone else just get this?!
dee_mil_GregDeeOct7_29,post,facebook,Milton,-2,dee,Greg Dee,2024-10-07,"11pm Hurricane Milton Update: Milton now has winds of 160 mph. It's still a powerful Category 5 hurricane. The updated track looks to be a bit South of the 5pm advisory, with projected landfall near Sarasota. The cone reaches from Pinellas County to Fort Myers. A track like this would increase surge levels across our Southern Counties and all the way down to Fort Myers. We'll continue to update overnight and 24/7."
dee_mil_GregDeeOct8_1,post,facebook,Milton,-1,dee,Greg Dee,2024-10-08,Here's the latest on #Milton overnight. New track comes in at 5 AM. Models this close to landfall are less helpful & you start watching for track wobbles & movements.
dee_mil_GregDeeOct8_2,post,facebook,Milton,-1,dee,Greg Dee,2024-10-08,It's not just phones you should be charging!
dee_mil_GregDeeOct8_3,post,facebook,Milton,-1,dee,Greg Dee,2024-10-08,"This is serious. Rainfall north of the track of the eye could reach more than 12"". Flash flooding threat is HIGH."
dee_mil_GregDeeOct8_4,post,facebook,Milton,-1,dee,Greg Dee,2024-10-08,"When you lose power & cell service the house is not only dark but also QUIET. You hear the wind, the debris outside. This can make kids & adults nervous. Here's a tip to help make that time a little easier"
dee_mil_GregDeeOct8_5,post,facebook,Milton,-1,dee,Greg Dee,2024-10-08,BREAKING | Milton is now forecast to make landfall as a Cat 4 storm. Track has been bumped a bit NORTH as global models continue to show landfall closer to the mouth of the Bay in Manatee County.
dee_mil_GregDeeOct8_6,post,facebook,Milton,-1,dee,Greg Dee,2024-10-08,"NHC 5AM: ""It should be noted that this forecast is
based on the model fields, not the interpolated models which
appear to be too far south.  Users are urged not to focus on the
exact landfall point as the average error at 24 hours is about 40
miles."""
dee_mil_GregDeeOct8_7,post,facebook,Milton,-1,dee,Greg Dee,2024-10-08,"NHC 5AM: Damaging winds,
life-threatening storm surge and heavy rainfall will extend well
outside the forecast cone"
dee_mil_GregDeeOct8_8,post,facebook,Milton,-1,dee,Greg Dee,2024-10-08,Some important updates to Milton's landfall in the 5AM advisory. Here's all you need to know in 90 seconds.
dee_mil_GregDeeOct8_9,post,facebook,Milton,-1,dee,Greg Dee,2024-10-08,Heads up! The heaviest rain and highest threat of flash flooding will likely happen 40-60 miles NORTH of the center. This is outside of the cone. The impacts from hurricanes extend well away from the center. Don't focus just on the cone or the point of landfall.
dee_mil_GregDeeOct8_10,post,facebook,Milton,-1,dee,Greg Dee,2024-10-08,"Such a close call for the Bay! The 5AM forecast was nudged north by just a few miles and the SLOSH model forecast for surge in the Bay increased from 3ft. to over 6ft in some cases in eastern and southern Hillsborough County while the NW part of the Bay near Oldsmar may see nothing. 
Any more wobbles to the north will send these numbers WAY up. Any more wobbles to the south will send these numbers WAY down. 
All we can do is watch and track. It's still not too late to get out of the way if you are in an evacuation zone. Run from the water. Hide from the wind."
