id,type,platform,hurricane,days_from_landfall,source,author,created_date,text,vader_neg,vader_neu,vader_pos,vader_compound,vader_label,roberta_neg,roberta_neu,roberta_pos,roberta_truncated,roberta_label
phi_mil_47_c006,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"because they just do not know. it will impact the entire coast. where it lands.. nobody knows... yet. it is a strange situation and we are in the same boat folks. Not sure you will find any ""it's not going to hit ____________ "", here or anywhere 😞this time. Stay safe, we will get through this.",0.109,0.844,0.046,-0.4519,negative,0.7672336,0.21879928,0.013967065,False,NEG
phi_mil_47_c007,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,won’t hit miami,0.0,1.0,0.0,0.0,neutral,0.27073073,0.67766285,0.051606383,False,NEUTRAL
phi_mil_47_c008,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Thank you for the list and tips! Helpful!,0.0,0.505,0.495,0.7081,positive,0.0065024965,0.02134066,0.9721568,False,POS
phi_mil_47_c009,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Thank you for providing us with reliable information. You are the person so many rely on at times like this. We are all tuned into you….waiting for the next storm. So many of us down to the studs already. #FLstrong,0.0,0.884,0.116,0.6124,positive,0.008353019,0.06633484,0.92531216,False,POS
phi_mil_47_c010,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,be safe,0.0,0.256,0.744,0.4404,positive,0.085747,0.4750544,0.43919852,False,NEUTRAL
phi_mil_47_c011,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"you probably know this already, but this is a great list",0.0,0.639,0.361,0.7684,positive,0.0057266457,0.024787694,0.9694856,False,POS
phi_mil_47_c012,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"a great list here (although Denis is Tampa) - hope you and Gary are ok this week, stay safe",0.0,0.554,0.446,0.9022,positive,0.0039313994,0.018428145,0.9776405,False,POS
phi_mil_47_c013,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Thank you. We are feigning for your updates. Can’t thank you enough.,0.0,0.667,0.333,0.6124,positive,0.0050492184,0.016515939,0.9784348,False,POS
phi_mil_47_c014,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,This is an excellent list for hurricane or any type of storm preparedness they thought of things I never would have excellent list,0.108,0.758,0.134,0.1783,positive,0.030760536,0.09954205,0.8696974,False,POS
phi_mil_47_c015,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"I’m in NJ and I do a lot of these things before severe storms. We live in the woods, are prone to power outages due to the trees, and have well water 😂
I have a lot of friends and family down there. Keeping y’all in my prayers",0.074,0.777,0.149,0.6705,positive,0.08007816,0.47228163,0.4476402,False,NEUTRAL
phi_mil_47_c016,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,we are following this guy and you might this list helpful as well as nteresting. Milton now a Cat 5 but supposed to weaken before landfall.,0.123,0.763,0.114,-0.3071,negative,0.013839456,0.5208596,0.46530092,False,NEUTRAL
phi_mil_47_c017,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,thank you!,0.0,0.264,0.736,0.4199,positive,0.012477131,0.05558576,0.9319371,False,POS
phi_mil_47_c018,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Do we just unplug electronics or turn off the main power switch for house?,0.0,1.0,0.0,0.0,neutral,0.048630908,0.9190978,0.032271408,False,NEUTRAL
phi_mil_47_c019,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"Thank you for the info, stay safe everyone!",0.0,0.513,0.487,0.69,positive,0.008676534,0.048192296,0.9431312,False,POS
phi_mil_47_c020,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Yeah. Dennis is helpful if you live in the bay area. Limited interest on the impacts for other areas. Englewood strong.,0.065,0.548,0.387,0.8555,positive,0.022798475,0.31273928,0.6644622,False,POS
phi_mil_47_c021,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"great list for all our Florida friends as a reminder of hurricane prep. stay safe all, we are praying for your safety.",0.0,0.525,0.475,0.9371,positive,0.003303631,0.02665527,0.9700411,False,POS
phi_mil_47_c022,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,My neighborhood in Land o lakes doesn’t have shutters… does have hurricane glass. Should we be doing anything additional to the outside of the house for the windows?,0.0,1.0,0.0,0.0,neutral,0.38051063,0.5982389,0.021250518,False,NEUTRAL
phi_mil_47_c023,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,hurricane glass is good enough!,0.0,0.556,0.444,0.4926,positive,0.24995194,0.48749113,0.26255688,False,NEUTRAL
phi_mil_47_c024,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"This list is so awesome, Denis! Thank you so much for it. I’ve incorporated it into our personal list. We have a three day plan with tasks for each day so we’re ready for the storm. Appreciate the added ideas.",0.0,0.723,0.277,0.9297,positive,0.002735497,0.015043666,0.9822208,False,POS
phi_mil_47_c025,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,please share!,0.0,0.0,1.0,0.5848,positive,0.011244121,0.30120635,0.68754953,False,POS
phi_mil_47_c026,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"In MA, when we lose power, I go out to my car to charge my phone in case it ever dies.
All of these other tips are very helpful. We especially use our grill in the winter when we lose power.",0.116,0.817,0.067,-0.3197,negative,0.047432754,0.47722834,0.47533888,False,NEUTRAL
phi_mil_47_c027,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"My only question in two parts at this point is this:
Can we count on the wind shear to weaken it? If so, approximately how much would it weaken it?",0.176,0.824,0.0,-0.7149,negative,0.2265149,0.7510396,0.022445478,False,NEUTRAL
phi_mil_47_c028,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,I would add to buy a hand-crank Weather radio (some of them have phone chargers built in) and some hand-crank flashlights. A solar phone charger is also very helpful.,0.0,0.901,0.099,0.4754,positive,0.008546236,0.25849247,0.7329613,False,POS
phi_mil_47_c029,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"I don’t know what we would do without you. So grateful for your Broncast of information, your expertise, and honesty, Denis Phillips!",0.0,0.731,0.269,0.8105,positive,0.0101057375,0.03770283,0.9521915,False,POS
phi_mil_47_c030,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Thank you! When your mind is filled with so much having something to refer to is always helpful!,0.0,0.731,0.269,0.7081,positive,0.011310784,0.07996341,0.9087258,False,POS
phi_mil_47_c031,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,sure you saw this but great ideas for sure,0.0,0.369,0.631,0.882,positive,0.005975716,0.042787854,0.9512364,False,POS
phi_mil_47_c032,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Thank you Denis! This is very helpful,0.0,0.459,0.541,0.7082,positive,0.007499689,0.016865807,0.9756345,False,POS
phi_mil_47_c033,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,What is the latest time track to hit tampa now? 8 pm?,0.0,1.0,0.0,0.0,neutral,0.012537497,0.96023697,0.02722553,False,NEUTRAL
phi_mil_47_c034,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Wednesday Whenever Time??? Sorry Gotta keep in close with the local news with updates It's important that you do,0.063,0.824,0.113,0.2593,positive,0.19082165,0.6491652,0.16001312,False,NEUTRAL
phi_mil_47_c035,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,y’all stay safe💗💗💗 sending you and the girls love!!!!,0.0,0.212,0.788,0.9775,positive,0.0060534356,0.023389013,0.97055763,False,POS
phi_mil_47_c036,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"Thanks so much for sharing your expertise, truly appreciated!",0.0,0.286,0.714,0.9092,positive,0.0058541773,0.013646216,0.9804997,False,POS
phi_mil_47_c037,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,are there any storm surge predictions?,0.0,1.0,0.0,0.0,neutral,0.076014414,0.9002094,0.023776116,False,NEUTRAL
phi_mil_47_c038,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,this is really good information,0.0,0.556,0.444,0.4927,positive,0.0052161915,0.017235512,0.9775483,False,POS
phi_mil_47_c039,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"Thank you Denis Phillips, stay safe",0.0,0.426,0.574,0.6597,positive,0.008596534,0.059553213,0.93185025,False,POS
phi_mil_47_c040,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,look at Denis Philips facebook-he has radio stations to find out news,0.0,1.0,0.0,0.0,neutral,0.020285787,0.9190708,0.060643427,False,NEUTRAL
phi_mil_47_c041,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Thank you for including #29,0.0,0.615,0.385,0.3612,positive,0.005793621,0.17105882,0.8231476,False,POS
phi_mil_47_c042,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"Denis Phillips, have you decided whether or not you are using your hotel rooms that you have booked?",0.0,1.0,0.0,0.0,neutral,0.039064094,0.94361573,0.017320141,False,NEUTRAL
phi_mil_47_c043,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"He said on DPL last night he was sending the family to Jacksonville, and unbooked the room in Fort Myers.
He will be staying at the station.",0.0,1.0,0.0,0.0,neutral,0.0064362963,0.9524303,0.041133374,False,NEUTRAL
phi_mil_47_c044,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"Teresa, where are you going?",0.0,1.0,0.0,0.0,neutral,0.023351027,0.94599086,0.030658083,False,NEUTRAL
phi_mil_47_c045,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,did you ever see this list?,0.0,1.0,0.0,0.0,neutral,0.107739896,0.8743218,0.017938223,False,NEUTRAL
phi_mil_47_c046,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,no but I'm taking a screen shot and sharing to my fb page!! Ty,0.079,0.542,0.379,0.7955,positive,0.0043713506,0.2707029,0.72492576,False,POS
phi_mil_47_c047,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,I'm not sure if you mentioned getting a plug in adapter for your phone into the cigarette lighter in your car if it's above water for communication Just a heads up for anyone not aware already,0.053,0.947,0.0,-0.2411,negative,0.10139687,0.83904696,0.059556127,False,NEUTRAL
phi_mil_47_c048,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,I have never thought of it and I don’t think I have seen it listed,0.0,1.0,0.0,0.0,neutral,0.46556196,0.48248845,0.051949516,False,NEUTRAL
phi_mil_47_c049,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"You can also fill quart ziplock bags 3/4 full, and put them in your freezer..they take a long time to melt ..",0.0,1.0,0.0,0.0,neutral,0.29561815,0.6531941,0.05118769,False,NEUTRAL
phi_mil_47_c050,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"Katrina came, bad as it was, before people relied on cell phone and text message, Same with Charley in this area of FL a year earlier.",0.123,0.877,0.0,-0.5423,negative,0.7629527,0.22369216,0.013355132,False,NEG
phi_mil_47_c051,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,WE'RE GOING TO BE OK PEOPLE,0.0,0.694,0.306,0.296,positive,0.02295093,0.2099505,0.76709855,False,POS
phi_mil_47_c052,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,from your lips to Gods ear,0.0,1.0,0.0,0.0,neutral,0.018133422,0.4218976,0.559969,False,POS
phi_mil_47_c053,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Have not heard much about possible hillsborough county evacuations when will that happen?,0.0,1.0,0.0,0.0,neutral,0.4011945,0.5873478,0.011457722,False,NEUTRAL
phi_mil_47_c054,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,they did a day or 2 ago.,0.0,1.0,0.0,0.0,neutral,0.016611852,0.93775254,0.04563565,False,NEUTRAL
phi_mil_47_c055,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,in case you haven't already seen his list!,0.0,1.0,0.0,0.0,neutral,0.0068820543,0.7277819,0.265336,False,NEUTRAL
phi_mil_47_c056,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,thanks! Thank goodness Caden already follows rule 35,0.0,0.365,0.635,0.8268,positive,0.0063052084,0.05887414,0.9348206,False,POS
phi_mil_47_c057,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Amazing list!,0.0,0.196,0.804,0.6239,positive,0.008530142,0.02783075,0.96363914,False,POS
phi_mil_47_c058,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,a great list to help your family be hurricane pros,0.0,0.541,0.459,0.7783,positive,0.0040734564,0.05954011,0.9363864,False,POS
phi_mil_47_c059,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,here is the list I was telling you to read.,0.0,1.0,0.0,0.0,neutral,0.021678284,0.88638955,0.09193212,False,NEUTRAL
phi_mil_47_c060,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,I LOVE THIS LIST!,0.0,0.4,0.6,0.6696,positive,0.0066114957,0.015762849,0.97762567,False,POS
phi_mil_47_c061,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Thank You Denis Phillip,0.0,0.545,0.455,0.3612,positive,0.0072252234,0.065515384,0.9272594,False,POS
phi_mil_47_c062,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,just in case lol,0.0,0.517,0.483,0.4215,positive,0.029124595,0.6149317,0.3559437,False,NEUTRAL
phi_mil_47_c063,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,is this the list you need?,0.0,1.0,0.0,0.0,neutral,0.034350727,0.93449205,0.031157235,False,NEUTRAL
phi_mil_47_c064,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,yup thank you,0.0,0.444,0.556,0.3612,positive,0.0058285636,0.053061306,0.94111013,False,POS
phi_mil_47_c065,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Great ideas,0.0,0.196,0.804,0.6249,positive,0.018657515,0.08337105,0.8979714,False,POS
phi_mil_47_c066,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,this is what we do.,0.0,1.0,0.0,0.0,neutral,0.10156093,0.80117667,0.097262375,False,NEUTRAL
phi_mil_47_c067,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,solid list bud,0.0,0.556,0.444,0.1531,positive,0.021822743,0.24240308,0.7357742,False,POS
phi_mil_47_c068,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Great ideas. Thanks!,0.0,0.121,0.879,0.807,positive,0.0060285446,0.017244125,0.9767273,False,POS
phi_mil_47_c069,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,this is a good list to read.,0.0,0.674,0.326,0.4404,positive,0.0028462936,0.0260444,0.9711093,False,POS
phi_mil_47_c070,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Have definately been sharing,0.0,0.517,0.483,0.4215,positive,0.012532886,0.54888403,0.43858314,False,NEUTRAL
phi_mil_47_c071,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,here are some ideas for you girls.,0.0,1.0,0.0,0.0,neutral,0.013356637,0.56178164,0.42486176,False,NEUTRAL
phi_mil_47_c072,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,I know you’re new to Florida. Great list!,0.0,0.614,0.386,0.6588,positive,0.0050617256,0.040183544,0.95475477,False,POS
phi_mil_47_c073,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,thank you xoxo,0.0,0.133,0.867,0.7579,positive,0.011226202,0.051874347,0.9368995,False,POS
phi_mil_47_c074,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Oreos and achol,0.0,1.0,0.0,0.0,neutral,0.019070772,0.47801167,0.5029175,False,POS
phi_mil_47_c075,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,here are some helpful tips,0.0,0.588,0.412,0.4215,positive,0.019725535,0.24953459,0.7307399,False,POS
phi_mil_47_c076,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Wow this is great I feel I just graduated from Brownies to be a Girl Scout!,0.0,0.631,0.369,0.8478,positive,0.002810824,0.010376052,0.98681307,False,POS
phi_mil_47_c077,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,in our prayers,0.0,1.0,0.0,0.0,neutral,0.04935309,0.55451643,0.3961305,False,NEUTRAL
phi_mil_47_c078,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,this is the list we talked about,0.0,1.0,0.0,0.0,neutral,0.01459914,0.8979563,0.087444544,False,NEUTRAL
phi_mil_47_c079,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,Great list!!,0.0,0.176,0.824,0.6892,positive,0.005604669,0.023572577,0.9708228,False,POS
phi_mil_47_c080,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,JIC. Stay safe! This is the guy…,0.0,0.653,0.347,0.4926,positive,0.03537704,0.3569048,0.6077182,False,POS
phi_mil_47_c081,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"And we put all freezer food (especially milk and ice cream) into ziplock bags. If it does defrost, it won’t leak and smell forever. And it makes it easier to toss later.
If your quarter didn’t sink, just take everything out of the bags",0.051,0.89,0.059,0.1027,positive,0.06504467,0.6917435,0.24321185,False,NEUTRAL
phi_mil_47_c082,comment,facebook,Milton,-2,phillips,Denis Phillips,2024-10-07,"There’s a glaring error here. Salt actually helps transport nutrients into cells and it helps us stay hydrated. Of course, you don’t want to overdo it.",0.087,0.705,0.208,0.4215,positive,0.34000283,0.57992786,0.08006935,False,NEUTRAL
